rep,id,date,mc_mass,p_mass_rm,p_mass_fd,n_mass_fd,n_mass_rm,treatment,fd_day,p_mass_cons,p_mass_cons_avg,n_mass_cons,fd_day_count,fd.day.count,mc_mass_init,mc_mass_true,mc_mass_true_intrp,pulse_cat,mc_mass_diff,total_p_cons,total_n_cons,trt_pulse,trt_total
3,3.3,2018-12-18,426.4,NA,3.93,25.85,8.22,zone.3,11,0,0.13666666666666671,7.130000000000003,2,NA,421.16,4.406666666666619,NA,p2,0.36999999999997524,3.0333333333333328,69.61,pulse,100
3,3.3,2018-12-21,430.62,5.52,3.87,25.82,18.72,zone.3,12,0.41000000000000014,0.13666666666666671,7.440000000000001,1,NA,421.16,4.696666666666647,NA,p2,0.29000000000002757,3.1699999999999995,77.05000000000001,pulse,100
3,3.3,2018-12-26,428.38,NA,3.86,25.05,18.38,zone.3,13,0,0.2566666666666668,5.310000000000002,3,NA,421.16,7.476666666666637,NA,p2,2.7799999999999905,3.4266666666666663,82.36000000000001,pulse,100
3,3.3,2018-12-30,431.7,NA,0.99,13.9,19.74,zone.3,14,0,0.2566666666666668,5.23,2,NA,421.16,6.936666666666631,NA,a2,-0.5400000000000063,3.683333333333333,87.59,pulse,100
3,3.3,2019-01-03,432.18,7.95,1.04,13.86,8.67,zone.3,15,0.7700000000000005,0.2566666666666668,4.309999999999999,1,NA,421.16,6.426666666666649,NA,a2,-0.509999999999982,3.94,91.9,pulse,100
3,3.3,2019-01-06,425.34,NA,0.99,14.2,9.55,zone.3,16,0,0,3.049999999999999,0,NA,421.16,6.426666666666649,NA,a2,NA,3.94,94.95,pulse,100
3,3.3,2019-01-09,425.95,NA,0.97,14.43,11.15,zone.3,17,0,0,0,0,NA,421.16,6.426666666666649,NA,a2,NA,3.94,94.95,pulse,100
3,3.4,2018-11-13,436.4,NA,1.05,13.71,16.28,zone.3,1,0,1.4766666666666666,5.98,3,NA,433.4,4.476666666666667,NA,b1,4.476666666666667,1.4766666666666666,5.98,pulse,100
3,3.4,2018-11-16,436.96,NA,1.03,14.12,7.73,zone.3,2,0,1.4766666666666666,7.679999999999999,2,NA,433.4,3.986666666666669,NA,b1,-0.48999999999999755,2.953333333333333,13.66,pulse,100
3,3.4,2018-11-20,436.37,0.65,1,14.07,6.44,zone.3,3,4.43,1.4766666666666666,6.970000000000001,1,NA,433.4,2.366666666666694,NA,b1,-1.6199999999999752,4.43,20.63,pulse,100
3,3.4,2018-11-25,436.04,NA,3.85,26.85,7.1,zone.3,4,0,1.0199999999999998,10.830000000000002,3,NA,433.4,3.6600000000000428,NA,p1,1.293333333333349,5.449999999999999,31.46,pulse,100
3,3.4,2018-11-28,442.44,NA,3.92,25.66,16.02,zone.3,5,0,1.0199999999999998,15.9,2,NA,433.4,6.21000000000002,NA,p1,2.5499999999999776,6.469999999999999,47.36,pulse,100
3,3.4,2018-12-01,447.73,5.71,0.94,23.95,9.76,zone.3,6,3.0599999999999996,1.0199999999999998,9.69,1,NA,433.4,7.580000000000041,NA,p1,1.3700000000000205,7.489999999999999,57.050000000000004,pulse,100
3,3.4,2018-12-06,444.8,NA,1.05,14,14.26,zone.3,7,0,0.3366666666666667,5.789999999999999,3,NA,433.4,11.7366666666667,NA,a1.b2,4.156666666666659,7.826666666666666,62.84,pulse,100
3,3.4,2018-12-09,443.58,NA,1.03,13.61,8.21,zone.3,8,0,0.3366666666666667,6.06,2,NA,433.4,9.466666666666672,NA,a1.b2,-2.270000000000028,8.163333333333332,68.9,pulse,100
3,3.4,2018-12-12,443.4,2.01,0.96,13.92,7.55,zone.3,9,1.0100000000000002,0.3366666666666667,6.97,1,NA,433.4,8.256666666666668,NA,a1.b2,-1.2100000000000044,8.5,75.87,pulse,100
3,3.4,2018-12-15,441.71,NA,1.03,13.69,6.95,zone.3,10,0,0.6499999999999999,6.489999999999999,3,NA,433.4,8.960000000000003,NA,a1.b2,0.7033333333333349,9.149999999999999,82.36,pulse,100
3,3.4,2018-12-18,442.19,NA,3.89,26.32,7.2,zone.3,11,0,0.6499999999999999,10.67,2,NA,433.4,8.41000000000002,NA,p2,-0.549999999999983,9.799999999999999,93.03,pulse,100
3,3.4,2018-12-21,446.34,3.93,3.86,25.87,15.65,zone.3,12,1.9499999999999997,0.6499999999999999,11.4,1,NA,433.4,8.669999999999998,NA,p2,0.25999999999997847,10.45,104.43,pulse,100
3,3.4,2018-12-26,444.15,NA,3.95,25.94,14.47,zone.3,13,0,0.47333333333333333,9.010000000000002,3,NA,433.4,11.223333333333333,NA,p2,2.5533333333333346,10.923333333333332,113.44,pulse,100
3,3.4,2018-12-30,447.33,NA,1.01,14.32,16.93,zone.3,14,0,0.47333333333333333,6.08,2,NA,433.4,10.45333333333334,NA,a2,-0.7699999999999925,11.396666666666667,119.52,pulse,100
3,3.4,2019-01-03,446.29,7.4,1.01,13.75,8.24,zone.3,15,1.42,0.47333333333333333,5.52,1,NA,433.4,8.403333333333377,NA,a2,-2.0499999999999634,11.87,125.04,pulse,100
3,3.4,2019-01-06,439.78,NA,0.97,14.2,8.23,zone.3,16,0,0,6.02,0,NA,433.4,8.403333333333377,NA,a2,NA,11.87,131.06,pulse,100
3,3.4,2019-01-09,440.43,NA,1.02,14.52,8.18,zone.3,17,0,0,0,0,NA,433.4,8.403333333333377,NA,a2,NA,11.87,131.06,pulse,100
3,3.5,2018-11-13,425.52,NA,1.05,13.6,20.1,zone.3,1,0,0.6766666666666664,4.289999999999999,3,NA,422.52,3.6766666666666663,NA,b1,3.6766666666666663,0.6766666666666664,4.289999999999999,pulse,100
3,3.5,2018-11-16,426.78,NA,0.98,16.07,9.31,zone.3,2,0,0.6766666666666664,4.25,2,NA,422.52,3.8866666666666574,NA,b1,0.20999999999999108,1.3533333333333328,8.54,pulse,100
3,3.5,2018-11-20,427.45,3,1.03,13.81,11.82,zone.3,3,2.0299999999999994,0.6766666666666664,5.76,1,NA,422.52,3.576666666666673,NA,b1,-0.3099999999999845,2.0299999999999994,14.299999999999999,pulse,100
3,3.5,2018-11-25,425.21,NA,3.94,25.54,8.05,zone.3,4,0,0.09333333333333312,5.599999999999998,3,NA,422.52,2.783333333333331,NA,p1,-0.7933333333333419,2.123333333333332,19.9,pulse,100
3,3.5,2018-11-28,429.79,NA,3.87,25.11,19.94,zone.3,5,0,0.09333333333333312,6.289999999999999,2,NA,422.52,3.423333333333372,NA,p1,0.640000000000041,2.2166666666666655,26.189999999999998,pulse,100
3,3.5,2018-12-01,433.17,8.56,3.96,24.3,18.82,zone.3,6,0.27999999999999936,0.09333333333333312,3.629999999999999,1,NA,422.52,2.9333333333333673,NA,p1,-0.49000000000000465,2.3099999999999987,29.819999999999993,pulse,100
3,3.5,2018-12-06,428.3,NA,1.06,14.65,20.67,zone.3,7,0,0.01999999999999987,3.1400000000000006,3,NA,422.52,5.800000000000029,NA,a1.b2,2.866666666666662,2.3299999999999983,32.959999999999994,pulse,100
3,3.5,2018-12-09,429.59,NA,1.01,13.68,11.51,zone.3,8,0,0.01999999999999987,5.119999999999999,2,NA,422.52,6.029999999999992,NA,a1.b2,0.22999999999996312,2.3499999999999983,38.08,pulse,100
3,3.5,2018-12-12,430.66,5.97,1,14.17,8.56,zone.3,9,0.05999999999999961,0.01999999999999987,5.25,1,NA,422.52,6.0900000000000425,NA,a1.b2,0.060000000000050235,2.3699999999999983,43.33,pulse,100
3,3.5,2018-12-15,425.75,NA,1.04,13.68,8.92,zone.3,10,0,0.25333333333333324,4.719999999999999,3,NA,422.52,3.4833333333333516,NA,a1.b2,-2.606666666666691,2.6233333333333313,48.05,pulse,100
3,3.5,2018-12-18,426.8,NA,3.92,26.48,8.96,zone.3,11,0,0.25333333333333324,5.539999999999999,2,NA,422.52,3.493333333333363,NA,p2,0.010000000000011333,2.8766666666666647,53.58999999999999,pulse,100
3,3.5,2018-12-21,430.56,5.2,3.89,25.58,20.94,zone.3,12,0.7599999999999998,0.25333333333333324,7,1,NA,422.52,3.333333333333354,NA,p2,-0.16000000000000902,3.129999999999998,60.58999999999999,pulse,100
3,3.5,2018-12-26,429.23,NA,3.9,26.58,18.58,zone.3,13,0,0.2933333333333333,5.029999999999998,3,NA,422.52,7.003333333333369,NA,p2,3.6700000000000155,3.423333333333331,65.61999999999999,pulse,100
3,3.5,2018-12-30,432.6,NA,1.05,14.01,21.55,zone.3,14,0,0.2933333333333333,0.22000000000000064,2,NA,422.52,6.473333333333374,NA,a2,-0.5299999999999958,3.7166666666666646,65.83999999999999,pulse,100
3,3.5,2019-01-03,433.35,7.96,1.03,13.93,13.79,zone.3,15,0.8799999999999999,0.2933333333333333,5.73,1,NA,422.52,6.173333333333373,NA,a2,-0.3000000000000007,4.009999999999998,71.57,pulse,100
3,3.5,2019-01-06,426.67,NA,1.05,14.42,8.2,zone.3,16,0,0,5.959999999999999,0,NA,422.52,6.173333333333373,NA,a2,NA,4.009999999999998,77.52999999999999,pulse,100
3,3.5,2019-01-09,427.43,NA,1.01,14.08,8.46,zone.3,17,0,0,0,0,NA,422.52,6.173333333333373,NA,a2,NA,4.009999999999998,77.52999999999999,pulse,100
3,3.6,2018-11-13,431.37,NA,1,13.85,18.58,zone.3,1,0,0.9566666666666666,5.799999999999999,3,NA,428.37,3.9566666666666666,NA,b1,3.9566666666666666,0.9566666666666666,5.799999999999999,pulse,100
3,3.6,2018-11-16,432.64,NA,1.02,15.88,8.05,zone.3,2,0,0.9566666666666666,7.100000000000001,2,NA,428.37,4.226666666666649,NA,b1,0.26999999999998225,1.913333333333333,12.9,pulse,100
3,3.6,2018-11-20,433.82,2.15,0.96,14.01,8.78,zone.3,3,2.8699999999999997,0.9566666666666666,5.970000000000001,1,NA,428.37,4.386666666666656,NA,b1,0.16000000000000725,2.8699999999999997,18.87,pulse,100
3,3.6,2018-11-25,431.63,NA,3.9,25.75,8.04,zone.3,4,0,0.23666666666666636,6.949999999999999,3,NA,428.37,3.4966666666666573,NA,p1,-0.8899999999999988,3.106666666666666,25.82,pulse,100
3,3.6,2018-11-28,436.27,NA,3.92,25.42,18.8,zone.3,5,0,0.23666666666666636,7.850000000000001,2,NA,428.37,4.236666666666643,NA,p1,0.739999999999986,3.3433333333333324,33.67,pulse,100
3,3.6,2018-12-01,439.94,8.07,3.86,24.12,17.57,zone.3,6,0.7099999999999991,0.23666666666666636,9.260000000000002,1,NA,428.37,3.9866666666666597,NA,p1,-0.24999999999998357,3.5799999999999987,42.93000000000001,pulse,100
3,3.6,2018-12-06,436.45,NA,1.05,14.27,14.86,zone.3,7,0,0.2833333333333335,5.639999999999999,3,NA,428.37,8.363333333333317,NA,a1.b2,4.376666666666658,3.8633333333333324,48.57,pulse,100
3,3.6,2018-12-09,436.65,NA,0.96,13.34,8.63,zone.3,8,0,0.2833333333333335,5.26,2,NA,428.37,7.513333333333306,NA,a1.b2,-0.8500000000000112,4.146666666666666,53.83,pulse,100
3,3.6,2018-12-12,437.1,5.02,1.02,14,8.08,zone.3,9,0.8500000000000005,0.2833333333333335,6.03,1,NA,428.37,7.003333333333352,NA,a1.b2,-0.5099999999999545,4.429999999999999,59.86,pulse,100
3,3.6,2018-12-15,433.37,NA,1.01,13.97,7.97,zone.3,10,0,0.21000000000000027,5.84,3,NA,428.37,5.21,NA,a1.b2,-1.7933333333333517,4.64,65.7,pulse,100
3,3.6,2018-12-18,434.51,NA,3.93,25.81,8.13,zone.3,11,0,0.21000000000000027,6.91,2,NA,428.37,5.3399999999999865,NA,p2,0.12999999999998657,4.85,72.61,pulse,100
3,3.6,2018-12-21,438.85,5.33,3.9,26.2,18.9,zone.3,12,0.6300000000000008,0.21000000000000027,7.199999999999999,1,NA,428.37,5.750000000000019,NA,p2,0.4100000000000321,5.06,79.81,pulse,100
3,3.6,2018-12-26,436.51,NA,3.96,26,19,zone.3,13,0,0.6266666666666666,6.109999999999999,3,NA,428.37,8.766666666666653,NA,p2,3.0166666666666346,5.6866666666666665,85.92,pulse,100
3,3.6,2018-12-30,440.24,NA,0.97,14.29,19.89,zone.3,14,0,0.6266666666666666,6.329999999999999,2,NA,428.37,8.53666666666667,NA,a2,-0.22999999999998266,6.3133333333333335,92.25,pulse,100
3,3.6,2019-01-03,439.57,6.95,1.04,14.01,7.96,zone.3,15,1.88,0.6266666666666666,6.12,1,NA,428.37,6.896666666666655,NA,a2,-1.6400000000000157,6.9399999999999995,98.37,pulse,100
3,3.6,2019-01-06,433.75,NA,0.96,13.87,7.89,zone.3,16,0,0,6.52,0,NA,428.37,6.896666666666655,NA,a2,NA,6.9399999999999995,104.89,pulse,100
3,3.6,2019-01-09,434.65,NA,1.03,14.52,7.35,zone.3,17,0,0,0,0,NA,428.37,6.896666666666655,NA,a2,NA,6.9399999999999995,104.89,pulse,100
3,3.7,2018-11-13,431.01,NA,1.04,14.6,9.06,zone.3,1,0,0.8733333333333334,5.389999999999999,3,NA,428.01,3.8733333333333335,NA,b1,3.8733333333333335,0.8733333333333334,5.389999999999999,pulse,100
3,3.7,2018-11-16,432.05,NA,1.04,14.97,9.21,zone.3,2,0,0.8733333333333334,6.74,2,NA,428.01,3.873333333333354,NA,b1,2.042810365310288e-14,1.7466666666666668,12.129999999999999,pulse,100
3,3.7,2018-11-20,432.36,2.46,1.01,14.13,8.23,zone.3,3,2.62,0.8733333333333334,6.08,1,NA,428.01,3.143333333333356,NA,b1,-0.7299999999999978,2.62,18.21,pulse,100
3,3.7,2018-11-25,430.67,NA,3.89,25.79,8.05,zone.3,4,0,0.33666666666666717,6.960000000000001,3,NA,428.01,2.9966666666666923,NA,p1,-0.14666666666666384,2.9566666666666674,25.17,pulse,100
3,3.7,2018-11-28,435.31,NA,3.88,25.43,18.83,zone.3,5,0,0.33666666666666717,11.91,2,NA,428.01,3.7466666666666786,NA,p1,0.7499999999999862,3.2933333333333348,37.08,pulse,100
3,3.7,2018-12-01,439.22,7.77,3.97,24.7,13.52,zone.3,6,1.0100000000000016,0.33666666666666717,10.549999999999999,1,NA,428.01,3.7766666666667037,NA,p1,0.030000000000025118,3.6300000000000017,47.629999999999995,pulse,100
3,3.7,2018-12-06,436.08,NA,1,13.66,14.15,zone.3,7,0,0.4400000000000004,5.35,3,NA,428.01,8.509999999999994,NA,a1.b2,4.733333333333291,4.070000000000002,52.98,pulse,100
3,3.7,2018-12-09,435.57,NA,1.03,13.42,8.31,zone.3,8,0,0.4400000000000004,5.51,2,NA,428.01,7.000000000000003,NA,a1.b2,-1.5099999999999918,4.5100000000000025,58.489999999999995,pulse,100
3,3.7,2018-12-12,436.32,4.68,0.97,13.95,7.91,zone.3,9,1.3200000000000012,0.4400000000000004,5.5699999999999985,1,NA,428.01,6.720000000000002,NA,a1.b2,-0.28000000000000025,4.950000000000003,64.06,pulse,100
3,3.7,2018-12-15,431.81,NA,0.98,13.75,8.38,zone.3,10,0,0.18333333333333326,6.12,3,NA,428.01,3.9833333333333445,NA,a1.b2,-2.736666666666658,5.133333333333336,70.17999999999999,pulse,100
3,3.7,2018-12-18,432.81,NA,3.9,25.75,7.63,zone.3,11,0,0.18333333333333326,17.72,2,NA,428.01,4.0033333333333445,NA,p2,0.020000000000000018,5.316666666666669,87.89999999999999,pulse,100
3,3.7,2018-12-21,438.21,5.3,3.92,26.48,8.03,zone.3,12,0.5499999999999998,0.18333333333333326,7.240000000000002,1,NA,428.01,5.503333333333321,NA,p2,1.499999999999977,5.500000000000003,95.14,pulse,100
3,3.7,2018-12-26,435.9,NA,3.89,25.63,19.24,zone.3,13,0,0.5,5.73,3,NA,428.01,8.389999999999986,NA,p2,2.886666666666665,6.000000000000003,100.87,pulse,100
3,3.7,2018-12-30,438.77,NA,1.03,14.07,19.9,zone.3,14,0,0.5,0,2,NA,428.01,7.36999999999999,NA,a2,-1.019999999999996,6.500000000000003,100.87,pulse,100
3,3.7,2019-01-03,438.94,7.34,1.01,14.1,NA,zone.3,15,1.5,0.5,4.779999999999999,1,NA,428.01,6.510000000000007,NA,a2,-0.8599999999999834,7.000000000000003,105.64999999999999,pulse,100
3,3.7,2019-01-06,433.35,NA,0.98,13.93,9.32,zone.3,16,0,0,4.09,0,NA,428.01,6.510000000000007,NA,a2,NA,7.000000000000003,109.74,pulse,100
3,3.7,2019-01-09,433.41,NA,1,14.41,9.84,zone.3,17,0,0,0,0,NA,428.01,6.510000000000007,NA,a2,NA,7.000000000000003,109.74,pulse,100
3,4.1,2018-11-13,429.23,NA,0.78,11.54,20.81,zone.4,1,0,0.7633333333333333,3.25,3,NA,426.23,3.763333333333333,NA,b1,3.763333333333333,0.7633333333333333,3.25,pulse,60
3,4.1,2018-11-16,429.66,NA,0.76,12.93,8.29,zone.4,2,0,0.7633333333333333,5.35,2,NA,426.23,3.4133333333333398,NA,b1,-0.3499999999999934,1.5266666666666666,8.6,pulse,60
3,4.1,2018-11-20,430.33,2.25,0.71,11.51,7.58,zone.4,3,2.29,0.7633333333333333,5.04,1,NA,426.23,3.323333333333299,NA,b1,-0.09000000000004071,2.29,13.64,pulse,60
3,4.1,2018-11-25,428.45,NA,1.61,20.37,6.47,zone.4,4,0,0.4166666666666668,4.920000000000002,3,NA,426.23,2.6366666666666374,NA,p1,-0.6866666666666617,2.7066666666666666,18.560000000000002,pulse,60
3,4.1,2018-11-28,430.3,NA,1.58,19.07,15.45,zone.4,5,0,0.4166666666666668,10,2,NA,426.23,2.87666666666666,NA,p1,0.24000000000002242,3.1233333333333335,28.560000000000002,pulse,60
3,4.1,2018-12-01,432.1,2.65,1.64,18.92,9.07,zone.4,6,1.2500000000000004,0.4166666666666668,0,1,NA,426.23,3.096666666666671,NA,p1,0.2200000000000113,3.5400000000000005,28.560000000000002,pulse,60
3,4.1,2018-12-06,430.96,NA,0.72,11.69,NA,zone.4,7,0,0.14666666666666664,4.72,3,NA,426.23,4.876666666666628,NA,a1.b2,1.7799999999999567,3.686666666666667,33.28,pulse,60
3,4.1,2018-12-09,430.99,NA,0.73,11.26,6.97,zone.4,8,0,0.14666666666666664,3.9799999999999995,2,NA,426.23,4.186666666666658,NA,a1.b2,-0.6899999999999702,3.8333333333333335,37.26,pulse,60
3,4.1,2018-12-12,431.09,2.65,0.76,11.02,7.28,zone.4,9,0.43999999999999995,0.14666666666666664,3.2699999999999996,1,NA,426.23,3.556666666666623,NA,a1.b2,-0.6300000000000345,3.9800000000000004,40.53,pulse,60
3,4.1,2018-12-15,429.1,NA,0.71,11.36,7.75,zone.4,10,0,0.1166666666666667,4.72,3,NA,426.23,2.9866666666666712,NA,a1.b2,-0.5699999999999519,4.096666666666667,45.25,pulse,60
3,4.1,2018-12-18,426.65,NA,1.59,20.04,6.64,zone.4,11,0,0.1166666666666667,4.51,2,NA,426.23,-0.1733333333333742,NA,p2,-3.1600000000000454,4.213333333333334,49.76,pulse,60
3,4.1,2018-12-21,431.22,2.71,1.57,20.85,15.53,zone.4,12,0.3500000000000001,0.1166666666666667,6.770000000000001,1,NA,426.23,2.806666666666676,NA,p2,2.98000000000005,4.33,56.53,pulse,60
3,4.1,2018-12-26,430.51,NA,1.57,20.08,14.08,zone.4,13,0,0.5633333333333335,7.389999999999999,3,NA,426.23,4.843333333333306,NA,p2,2.03666666666663,4.8933333333333335,63.92,pulse,60
3,4.1,2018-12-30,432.58,NA,0.72,11.58,12.69,zone.4,14,0,0.5633333333333335,3.8499999999999996,2,NA,426.23,5.343333333333299,NA,a2,0.4999999999999929,5.456666666666667,67.77,pulse,60
3,4.1,2019-01-03,431.89,2.17,0.73,11.65,7.73,zone.4,15,1.6900000000000004,0.5633333333333335,3.3000000000000007,1,NA,426.23,3.9333333333333016,NA,a2,-1.4099999999999975,6.0200000000000005,71.07,pulse,60
3,4.1,2019-01-06,430.21,NA,0.73,11.11,8.35,zone.4,16,0,0,2.7699999999999996,0,NA,426.23,3.9333333333333016,NA,a2,NA,6.0200000000000005,73.84,pulse,60
3,4.1,2019-01-09,430.82,NA,0.78,11.99,8.34,zone.4,17,0,0,0,0,NA,426.23,3.9333333333333016,NA,a2,NA,6.0200000000000005,73.84,pulse,60
3,4.2,2018-11-13,420.5,NA,0.71,11.58,16.7,zone.4,1,0,0.9266666666666667,3.4800000000000004,3,NA,417.5,3.9266666666666667,NA,b1,3.9266666666666667,0.9266666666666667,3.4800000000000004,pulse,60
3,4.2,2018-11-16,420.75,NA,0.77,12.14,8.1,zone.4,2,0,0.9266666666666667,4.45,2,NA,417.5,3.466666666666667,NA,b1,-0.45999999999999996,1.8533333333333335,7.930000000000001,pulse,60
3,4.2,2018-11-20,421.01,1.7,0.76,11.37,7.69,zone.4,3,2.7800000000000002,0.9266666666666667,4.069999999999999,1,NA,417.5,2.9566666666666577,NA,b1,-0.5100000000000091,2.7800000000000002,12,pulse,60
3,4.2,2018-11-25,419.61,NA,1.62,19.68,7.3,zone.4,4,0,0.27999999999999997,6.83,3,NA,417.5,2.3900000000000134,NA,p1,-0.5666666666666442,3.06,18.83,pulse,60
3,4.2,2018-11-28,421.98,NA,1.62,19.35,12.85,zone.4,5,0,0.27999999999999997,9.21,2,NA,417.5,3.140000000000018,NA,p1,0.7500000000000044,3.3400000000000003,28.04,pulse,60
3,4.2,2018-12-01,423.39,3.16,1.61,18.84,10.14,zone.4,6,0.8399999999999999,0.27999999999999997,7.039999999999999,1,NA,417.5,2.929999999999986,NA,p1,-0.21000000000003194,3.62,35.08,pulse,60
3,4.2,2018-12-06,421.79,NA,0.75,12.56,11.8,zone.4,7,0,0.2566666666666668,4.43,3,NA,417.5,4.546666666666687,NA,a1.b2,1.6166666666667013,3.876666666666667,39.51,pulse,60
3,4.2,2018-12-09,422.17,NA,0.71,11.01,8.13,zone.4,8,0,0.2566666666666668,4.17,2,NA,417.5,4.176666666666683,NA,a1.b2,-0.37000000000000455,4.133333333333334,43.68,pulse,60
3,4.2,2018-12-12,422.37,2.3,0.76,11.31,6.84,zone.4,9,0.7700000000000005,0.2566666666666668,4.1000000000000005,1,NA,417.5,3.6666666666666714,NA,a1.b2,-0.5100000000000113,4.390000000000001,47.78,pulse,60
3,4.2,2018-12-15,420.34,NA,0.8,11.05,7.21,zone.4,10,0,0.13333333333333344,4.550000000000001,3,NA,417.5,2.9733333333333083,NA,a1.b2,-0.6933333333333631,4.523333333333334,52.33,pulse,60
3,4.2,2018-12-18,421.4,NA,1.62,19.9,6.5,zone.4,11,0,0.13333333333333344,4.849999999999998,2,NA,417.5,3.2333333333333107,NA,p2,0.26000000000000245,4.656666666666667,57.18,pulse,60
3,4.2,2018-12-21,423.16,2.78,1.59,20.06,15.05,zone.4,12,0.40000000000000036,0.13333333333333344,4.849999999999998,1,NA,417.5,3.3733333333333584,NA,p2,0.14000000000004764,4.790000000000001,62.029999999999994,pulse,60
3,4.2,2018-12-26,421.52,NA,1.55,20.28,15.21,zone.4,13,0,0.30666666666666664,5.15,3,NA,417.5,4.3266666666666485,NA,p2,0.9533333333332901,5.096666666666668,67.17999999999999,pulse,60
3,4.2,2018-12-30,423.3,NA,0.75,11.6,15.13,zone.4,14,0,0.30666666666666664,3.8899999999999997,2,NA,417.5,4.556666666666678,NA,a2,0.23000000000002974,5.403333333333334,71.07,pulse,60
3,4.2,2019-01-03,423.41,2.97,0.78,11.6,7.71,zone.4,15,0.9199999999999999,0.30666666666666664,3.24,1,NA,417.5,3.916666666666692,NA,a2,-0.6399999999999864,5.710000000000001,74.31,pulse,60
3,4.2,2019-01-06,421.04,NA,0.73,11.37,8.36,zone.4,16,0,0,3.08,0,NA,417.5,3.916666666666692,NA,a2,NA,5.710000000000001,77.39,pulse,60
3,4.2,2019-01-09,421.25,NA,0.74,11.67,8.29,zone.4,17,0,0,0,0,NA,417.5,3.916666666666692,NA,a2,NA,5.710000000000001,77.39,pulse,60
3,4.3,2018-11-13,431.46,NA,0.79,11.29,20.69,zone.4,1,0,1.0933333333333335,3,3,NA,428.46,4.093333333333334,NA,b1,4.093333333333334,1.0933333333333335,3,pulse,60
3,4.3,2018-11-16,432.21,NA,0.74,13.01,8.29,zone.4,2,0,1.0933333333333335,5.83,2,NA,428.46,4.053333333333334,NA,b1,-0.040000000000000036,2.186666666666667,8.83,pulse,60
3,4.3,2018-11-20,432.63,1.25,0.79,11.12,7.18,zone.4,3,3.2800000000000002,1.0933333333333335,4.119999999999999,1,NA,428.46,3.7333333333333494,NA,b1,-0.3199999999999843,3.2800000000000002,12.95,pulse,60
3,4.3,2018-11-25,431.74,NA,1.63,19.45,7,zone.4,4,0,0.05666666666666664,5.889999999999999,3,NA,428.46,3.336666666666696,NA,p1,-0.3966666666666532,3.336666666666667,18.839999999999996,pulse,60
3,4.3,2018-11-28,434.43,NA,1.62,19.54,13.56,zone.4,5,0,0.05666666666666664,9.079999999999998,2,NA,428.46,4.396666666666694,NA,p1,1.0599999999999978,3.3933333333333335,27.919999999999995,pulse,60
3,4.3,2018-12-01,436.03,3.87,1.65,18.91,10.46,zone.4,6,0.16999999999999993,0.05666666666666664,8.31,1,NA,428.46,4.37666666666666,NA,p1,-0.020000000000034213,3.45,36.23,pulse,60
3,4.3,2018-12-06,433.77,NA,0.79,12.86,10.6,zone.4,7,0,0.59,6.27,3,NA,428.46,5.900000000000002,NA,a1.b2,1.5233333333333423,4.04,42.5,pulse,60
3,4.3,2018-12-09,434.84,NA,0.75,10.75,6.59,zone.4,8,0,0.59,2.79,2,NA,428.46,6.179999999999995,NA,a1.b2,0.27999999999999314,4.630000000000001,45.29,pulse,60
3,4.3,2018-12-12,434.38,1.42,0.72,11.41,7.96,zone.4,9,1.77,0.59,3.7300000000000004,1,NA,428.46,4.970000000000016,NA,a1.b2,-1.2099999999999795,5.220000000000001,49.019999999999996,pulse,60
3,4.3,2018-12-15,432.69,NA,0.75,11.81,7.68,zone.4,10,0,0.20999999999999996,4.2,3,NA,428.46,4.440000000000018,NA,a1.b2,-0.5299999999999976,5.430000000000001,53.22,pulse,60
3,4.3,2018-12-18,433.35,NA,1.59,20.01,7.61,zone.4,11,0,0.20999999999999996,5.790000000000001,2,NA,428.46,4.350000000000043,NA,p2,-0.08999999999997499,5.640000000000001,59.01,pulse,60
3,4.3,2018-12-21,435.92,2.43,1.56,20.47,14.22,zone.4,12,0.6299999999999999,0.20999999999999996,5.589999999999998,1,NA,428.46,5.3300000000000365,NA,p2,0.9799999999999933,5.8500000000000005,64.6,pulse,60
3,4.3,2018-12-26,434.27,NA,1.56,20.5,14.88,zone.4,13,0,0.4633333333333334,10.19,3,NA,428.46,6.273333333333335,NA,p2,0.9433333333332987,6.3133333333333335,74.78999999999999,pulse,60
3,4.3,2018-12-30,436.47,NA,0.74,11.19,10.31,zone.4,14,0,0.4633333333333334,3.6499999999999995,2,NA,428.46,6.91333333333338,NA,a2,0.640000000000045,6.776666666666667,78.44,pulse,60
3,4.3,2019-01-03,434.53,2.47,0.72,11.25,7.54,zone.4,15,1.3900000000000001,0.4633333333333334,3.87,1,NA,428.46,4.233333333333326,NA,a2,-2.680000000000054,7.24,82.31,pulse,60
